product_id,product_name,category,sub_category,units,revenue,profit,abc_class,xyz_class,inventory_policy,avg_monthly_demand,safety_stock,reorder_point,recommended_max_stock,stock_action
FUR-FU-10001731,Acrylic Self-Standing Desk Frames,Furniture,Furnishings,14,1473.2440000000001,12.0684,C,X,LEAN - keep minimal base stock,1.1666666666666667,2.0,3.0,5.0,MINIMISE STOCK
OFF-LA-10000452,Avery 488,Office Supplies,Labels,8,25.2,12.096,C,Z,OBSOLETE-RISK - minimise/phase out,0.6666666666666666,4.0,5.0,6.0,REVIEW / PHASE-OUT
FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,Furniture,Chairs,10,985.84,12.097999999999999,C,X,LEAN - keep minimal base stock,0.8333333333333334,1.0,2.0,3.0,MINIMISE STOCK
FUR-FU-10002268,Ultra Door Push Plate,Furniture,Furnishings,16,157.81199999999998,12.1768,C,Z,OBSOLETE-RISK - minimise/phase out,1.3333333333333333,7.0,8.0,10.0,REVIEW / PHASE-OUT
OFF-EN-10001509,Poly String Tie Envelopes,Office Supplies,Envelopes,14,222.336,12.1992,C,Y,LEAN - order to demand,1.1666666666666667,2.0,3.0,5.0,MINIMISE STOCK
FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,9,483.887,12.209399999999995,C,X,LEAN - keep minimal base stock,0.75,0.0,1.0,2.0,MINIMISE STOCK
OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Appliances,20,371.91200000000003,12.236,C,Y,LEAN - order to demand,1.6666666666666667,4.0,5.0,7.0,MINIMISE STOCK
OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,Binders,30,1188.5819999999999,12.294000000000011,C,Y,LEAN - order to demand,2.5,3.0,4.0,7.0,MINIMISE STOCK
OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,Office Supplies,Binders,12,371.32,12.295200000000001,C,X,LEAN - keep minimal base stock,1.0,0.0,1.0,2.0,MINIMISE STOCK
OFF-SU-10001165,Acme Elite Stainless Steel Scissors,Office Supplies,Supplies,8,417.716,12.3432,C,X,LEAN - keep minimal base stock,0.6666666666666666,1.0,2.0,3.0,MINIMISE STOCK
FUR-FU-10003829,Stackable Trays,Furniture,Furnishings,15,335.12,11.704,C,X,LEAN - keep minimal base stock,1.25,2.0,3.0,5.0,MINIMISE STOCK
OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,3,127.56,3.0996,C,Z,OBSOLETE-RISK - minimise/phase out,0.25,1.0,2.0,3.0,REVIEW / PHASE-OUT
OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,Office Supplies,Binders,3,312.308,-1.305,C,X,LEAN - keep minimal base stock,0.25,1.0,2.0,3.0,MINIMISE STOCK
OFF-BI-10004410,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Office Supplies,Binders,11,137.131,2.9939,C,X,LEAN - keep minimal base stock,0.9166666666666666,1.0,2.0,3.0,MINIMISE STOCK
FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,3,530.352,-66.294,C,X,LEAN - keep minimal base stock,0.25,1.0,2.0,3.0,MINIMISE STOCK
FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,Furniture,Chairs,7,469.48800000000006,-64.5918,C,Y,LEAN - order to demand,0.5833333333333334,2.0,3.0,4.0,MINIMISE STOCK
TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,Technology,Phones,7,428.34200000000004,-59.878699999999995,C,X,LEAN - keep minimal base stock,0.5833333333333334,1.0,2.0,3.0,MINIMISE STOCK
TEC-AC-10004855,V7 USB Numeric Keypad,Technology,Accessories,16,534.8679999999999,-58.7832,C,X,LEAN - keep minimal base stock,1.3333333333333333,2.0,3.0,5.0,MINIMISE STOCK
OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Office Supplies,Binders,7,103.074,-58.716,C,Z,OBSOLETE-RISK - minimise/phase out,0.5833333333333334,1.0,2.0,3.0,REVIEW / PHASE-OUT
OFF-BI-10003166,GBC Plasticlear Binding Covers,Office Supplies,Binders,19,369.104,-58.3184,C,X,LEAN - keep minimal base stock,1.5833333333333333,2.0,3.0,5.0,MINIMISE STOCK
FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Furniture,Chairs,15,1405.1580000000001,-56.99,C,Y,LEAN - order to demand,1.25,2.0,3.0,5.0,MINIMISE STOCK
FUR-BO-10001798,Bush Somerset Collection Bookcase,Furniture,Bookcases,12,1319.9569999999999,-56.3214,C,X,LEAN - keep minimal base stock,1.0,2.0,3.0,4.0,MINIMISE STOCK
OFF-ST-10000676,Fellowes Econo/Stor Drawers,Office Supplies,Storage,7,581.58,-56.2194,C,Y,LEAN - order to demand,0.5833333333333334,2.0,3.0,4.0,MINIMISE STOCK
FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,23,5705.816,-66.82720000000003,C,Y,LEAN - order to demand,1.9166666666666667,3.0,4.0,6.0,MINIMISE STOCK
TEC-MA-10002178,Cisco CP-7937G Unified IP Conference Station Phone,Technology,Machines,4,1404.4,-55.656,C,X,LEAN - keep minimal base stock,0.3333333333333333,0.0,1.0,2.0,MINIMISE STOCK
OFF-ST-10001370,Sensible Storage WireTech Storage Systems,Office Supplies,Storage,29,2041.264,-53.23499999999999,C,Y,LEAN - order to demand,2.4166666666666665,3.0,4.0,7.0,MINIMISE STOCK
OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",Office Supplies,Storage,18,933.864,-52.5096,C,X,LEAN - keep minimal base stock,1.5,2.0,3.0,5.0,MINIMISE STOCK
OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,Storage,16,1841.452,-51.5144,C,X,LEAN - keep minimal base stock,1.3333333333333333,2.0,3.0,5.0,MINIMISE STOCK
OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,22,3060.634,-51.4178,C,X,LEAN - keep minimal base stock,1.8333333333333333,2.0,3.0,5.0,MINIMISE STOCK
OFF-BI-10002854,"Performers Binder/Pad Holder, Black",Office Supplies,Binders,20,445.846,-50.45400000000001,C,Y,LEAN - order to demand,1.6666666666666667,5.0,6.0,8.0,MINIMISE STOCK
TEC-PH-10000127,iOttie XL Car Mount,Technology,Phones,14,356.88800000000003,-50.3748,C,X,LEAN - keep minimal base stock,1.1666666666666667,3.0,4.0,6.0,MINIMISE STOCK
TEC-PH-10002789,LG Exalt,Technology,Phones,4,446.57399999999996,-49.9168,C,Y,LEAN - order to demand,0.3333333333333333,2.0,3.0,4.0,MINIMISE STOCK
TEC-PH-10000141,Clearsounds A400,Technology,Phones,11,511.326,-48.8326,C,X,LEAN - keep minimal base stock,0.9166666666666666,1.0,2.0,3.0,MINIMISE STOCK
OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,Storage,15,1555.524,-48.588,C,X,LEAN - keep minimal base stock,1.25,1.0,2.0,4.0,MINIMISE STOCK
OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,Office Supplies,Appliances,2,123.392,-54.5496,C,Z,OBSOLETE-RISK - minimise/phase out,0.16666666666666666,1.0,2.0,3.0,REVIEW / PHASE-OUT
FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,13,633.8,-48.1742,C,X,LEAN - keep minimal base stock,1.0833333333333333,1.0,2.0,4.0,MINIMISE STOCK
OFF-ST-10001713,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Office Supplies,Storage,8,339.136,-67.8272,C,Y,LEAN - order to demand,0.6666666666666666,3.0,4.0,5.0,MINIMISE STOCK
FUR-FU-10004622,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Furniture,Furnishings,8,328.0,-71.544,C,X,LEAN - keep minimal base stock,0.6666666666666666,2.0,3.0,4.0,MINIMISE STOCK
FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,Furniture,Tables,8,856.5040000000001,-105.3648,C,X,LEAN - keep minimal base stock,0.6666666666666666,2.0,3.0,4.0,MINIMISE STOCK
FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Furniture,Bookcases,7,1119.586,-95.9194,C,Y,LEAN - order to demand,0.5833333333333334,2.0,3.0,4.0,MINIMISE STOCK
FUR-TA-10001705,Bush Advantage Collection Round Conference Table,Furniture,Tables,5,816.1,-95.67,C,X,LEAN - keep minimal base stock,0.4166666666666667,1.0,2.0,3.0,MINIMISE STOCK
OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",Office Supplies,Storage,11,827.408,-95.5564,C,X,LEAN - keep minimal base stock,0.9166666666666666,1.0,2.0,3.0,MINIMISE STOCK
OFF-ST-10002554,Tennsco Industrial Shelving,Office Supplies,Storage,15,1251.048,-92.929,C,X,LEAN - keep minimal base stock,1.25,1.0,2.0,4.0,MINIMISE STOCK
FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,10,418.782,-92.274,C,X,LEAN - keep minimal base stock,0.8333333333333334,0.0,1.0,2.0,MINIMISE STOCK
FUR-BO-10004360,Rush Hierlooms Collection Rich Wood Bookcases,Furniture,Bookcases,3,364.3992,-91.7586,C,Z,OBSOLETE-RISK - minimise/phase out,0.25,1.0,2.0,3.0,REVIEW / PHASE-OUT
FUR-CH-10000863,Novimex Swivel Fabric Task Chair,Furniture,Chairs,10,1300.134,-90.58800000000001,C,Y,LEAN - order to demand,0.8333333333333334,2.0,3.0,4.0,MINIMISE STOCK
OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,Office Supplies,Binders,21,1098.7359999999999,-90.15899999999999,C,Y,LEAN - order to demand,1.75,4.0,5.0,7.0,MINIMISE STOCK
FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs,4,437.136,-68.1096,C,Z,OBSOLETE-RISK - minimise/phase out,0.3333333333333333,1.0,2.0,3.0,REVIEW / PHASE-OUT
OFF-BI-10001575,GBC Linen Binding Covers,Office Supplies,Binders,10,151.254,-89.842,C,Y,LEAN - order to demand,0.8333333333333334,3.0,4.0,5.0,MINIMISE STOCK
OFF-ST-10002790,Safco Industrial Shelving,Office Supplies,Storage,11,987.96,-79.01950000000001,C,X,LEAN - keep minimal base stock,0.9166666666666666,2.0,3.0,4.0,MINIMISE STOCK
FUR-FU-10003919,Eldon Executive Woodline II Cherry Finish Desk Accessories,Furniture,Furnishings,6,2145.136,-78.5088,C,X,LEAN - keep minimal base stock,0.5,2.0,3.0,4.0,MINIMISE STOCK
FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furniture,Furnishings,3,1384.6000000000001,-78.255,C,X,LEAN - keep minimal base stock,0.25,1.0,2.0,3.0,MINIMISE STOCK
FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings,19,786.328,-78.09479999999999,C,X,LEAN - keep minimal base stock,1.5833333333333333,1.0,2.0,4.0,MINIMISE STOCK
FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",Furniture,Furnishings,22,1290.312,-74.1576,C,Y,LEAN - order to demand,1.8333333333333333,3.0,4.0,6.0,MINIMISE STOCK
FUR-TA-10001857,Balt Solid Wood Rectangular Table,Furniture,Tables,5,427.86199999999997,-73.843,C,X,LEAN - keep minimal base stock,0.4166666666666667,1.0,2.0,3.0,MINIMISE STOCK
OFF-ST-10004123,Safco Industrial Wire Shelving System,Office Supplies,Storage,15,1705.916,-72.784,C,Y,LEAN - order to demand,1.25,2.0,3.0,5.0,MINIMISE STOCK
FUR-TA-10004152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Furniture,Tables,8,534.16,-72.576,C,Y,LEAN - order to demand,0.6666666666666666,3.0,4.0,5.0,MINIMISE STOCK
FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,15,1661.309,-72.039,C,Y,LEAN - order to demand,1.25,3.0,4.0,6.0,MINIMISE STOCK
TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,Technology,Phones,39,1238.454,-83.2238,C,Y,LEAN - order to demand,3.25,4.0,5.0,9.0,MINIMISE STOCK
FUR-TA-10001539,Chromcraft Rectangular Conference Tables,Furniture,Tables,10,1857.578,-47.394,C,X,LEAN - keep minimal base stock,0.8333333333333334,1.0,2.0,3.0,MINIMISE STOCK
FUR-TA-10003748,Bevis 36 x 72 Conference Tables,Furniture,Tables,21,2069.84,-47.3062,C,Y,LEAN - order to demand,1.75,3.0,4.0,6.0,MINIMISE STOCK
FUR-BO-10002268,Sauder Barrister Bookcases,Furniture,Bookcases,10,657.9696,-46.9684,C,X,LEAN - keep minimal base stock,0.8333333333333334,2.0,3.0,4.0,MINIMISE STOCK
FUR-TA-10004575,Hon 5100 Series Wood Tables,Furniture,Tables,20,4828.974,-29.097999999999956,C,Y,LEAN - order to demand,1.6666666666666667,3.0,4.0,6.0,MINIMISE STOCK
FUR-FU-10004909,Contemporary Wood/Metal Frame,Furniture,Furnishings,12,281.96,-29.088,C,Y,LEAN - order to demand,1.0,3.0,4.0,5.0,MINIMISE STOCK
FUR-CH-10000749,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,4,629.136,-28.9568,C,Z,OBSOLETE-RISK - minimise/phase out,0.3333333333333333,1.0,2.0,3.0,REVIEW / PHASE-OUT
OFF-ST-10003641,Space Solutions Industrial Galvanized Steel Shelving.,Office Supplies,Storage,2,126.08,-28.368,C,Z,OBSOLETE-RISK - minimise/phase out,0.16666666666666666,1.0,2.0,3.0,REVIEW / PHASE-OUT
OFF-ST-10001963,Tennsco Regal Shelving Units,Office Supplies,Storage,11,1090.664,-27.380699999999997,C,Y,LEAN - order to demand,0.9166666666666666,3.0,4.0,5.0,MINIMISE STOCK
OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems,Office Supplies,Binders,18,417.43100000000004,-26.6098,C,X,LEAN - keep minimal base stock,1.5,2.0,3.0,5.0,MINIMISE STOCK
OFF-ST-10002485,Rogers Deluxe File Chest,Office Supplies,Storage,19,609.848,-26.5958,C,X,LEAN - keep minimal base stock,1.5833333333333333,1.0,2.0,4.0,MINIMISE STOCK
OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Appliances,7,249.446,-25.525799999999997,C,X,LEAN - keep minimal base stock,0.5833333333333334,1.0,2.0,3.0,MINIMISE STOCK
TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,Technology,Accessories,12,798.4,-24.84,C,Y,LEAN - order to demand,1.0,2.0,3.0,4.0,MINIMISE STOCK
OFF-BI-10000773,Insertable Tab Post Binder Dividers,Office Supplies,Binders,15,250.486,-29.273,C,Y,LEAN - order to demand,1.25,3.0,4.0,6.0,MINIMISE STOCK
OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",Office Supplies,Storage,9,526.664,-24.496,C,Y,LEAN - order to demand,0.75,3.0,4.0,5.0,MINIMISE STOCK
TEC-PH-10001079,Polycom SoundPoint Pro SE-225 Corded phone,Technology,Phones,5,438.56600000000003,-23.798000000000002,C,Y,LEAN - order to demand,0.4166666666666667,2.0,3.0,4.0,MINIMISE STOCK
OFF-BI-10004465,Avery Durable Slant Ring Binders,Office Supplies,Binders,19,274.48,-23.76,C,Y,LEAN - order to demand,1.5833333333333333,3.0,4.0,6.0,MINIMISE STOCK
TEC-PH-10004522,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,Technology,Phones,8,561.544,-23.395999999999997,C,Y,LEAN - order to demand,0.6666666666666666,3.0,4.0,5.0,MINIMISE STOCK
OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Office Supplies,Appliances,7,215.094,-22.6107,C,Z,OBSOLETE-RISK - minimise/phase out,0.5833333333333334,3.0,4.0,5.0,REVIEW / PHASE-OUT
TEC-MA-10003356,Panasonic KX MC6040 Color Laser Multifunction Printer,Technology,Machines,5,1619.82,-22.497500000000002,C,X,LEAN - keep minimal base stock,0.4166666666666667,1.0,2.0,3.0,MINIMISE STOCK
FUR-FU-10000222,"Seth Thomas 16"" Steel Case Clock",Furniture,Furnishings,7,301.92,-22.411199999999997,C,Y,LEAN - order to demand,0.5833333333333334,2.0,3.0,4.0,MINIMISE STOCK
OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,9,331.968,-21.166200000000003,C,Y,LEAN - order to demand,0.75,2.0,3.0,4.0,MINIMISE STOCK
OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,Binders,30,610.473,-20.770000000000003,C,Y,LEAN - order to demand,2.5,3.0,4.0,7.0,MINIMISE STOCK
OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Office Supplies,Binders,21,297.241,-20.7645,C,X,LEAN - keep minimal base stock,1.75,2.0,3.0,5.0,MINIMISE STOCK
TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,Technology,Phones,13,719.88,-23.9952,C,X,LEAN - keep minimal base stock,1.0833333333333333,1.0,2.0,4.0,MINIMISE STOCK
FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",Furniture,Furnishings,5,303.92,-30.392,C,Z,OBSOLETE-RISK - minimise/phase out,0.4166666666666667,1.0,2.0,3.0,REVIEW / PHASE-OUT
OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,20,349.804,-30.44,C,X,LEAN - keep minimal base stock,1.6666666666666667,2.0,3.0,5.0,MINIMISE STOCK
FUR-CH-10003833,Novimex Fabric Task Chair,Furniture,Chairs,22,1200.836,-30.49,C,Y,LEAN - order to demand,1.8333333333333333,2.0,3.0,5.0,MINIMISE STOCK
OFF-ST-10001809,Fellowes Officeware Wire Shelving,Office Supplies,Storage,24,2223.09,-46.7116,C,X,LEAN - keep minimal base stock,2.0,2.0,3.0,5.0,MINIMISE STOCK
OFF-ST-10002301,Tennsco Commercial Shelving,Office Supplies,Storage,17,717.964,-45.3582,C,X,LEAN - keep minimal base stock,1.4166666666666667,1.0,2.0,4.0,MINIMISE STOCK
FUR-CH-10000309,Global Comet Stacking Arm Chair,Furniture,Chairs,10,3153.5739999999996,-42.251000000000005,C,X,LEAN - keep minimal base stock,0.8333333333333334,1.0,2.0,3.0,MINIMISE STOCK
FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Furniture,Chairs,9,1261.12,-42.249199999999995,C,Y,LEAN - order to demand,0.75,2.0,3.0,4.0,MINIMISE STOCK
FUR-BO-10001918,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",Furniture,Bookcases,4,554.2339999999999,-41.8548,C,X,LEAN - keep minimal base stock,0.3333333333333333,0.0,1.0,2.0,MINIMISE STOCK
OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Office Supplies,Binders,19,238.81599999999997,-40.2984,C,Y,LEAN - order to demand,1.5833333333333333,4.0,5.0,7.0,MINIMISE STOCK
OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",Office Supplies,Storage,7,378.88,-38.337,C,Y,LEAN - order to demand,0.5833333333333334,2.0,3.0,4.0,MINIMISE STOCK
FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,24,1270.5837999999999,-37.250600000000006,C,Y,LEAN - order to demand,2.0,2.0,3.0,5.0,MINIMISE STOCK
FUR-BO-10002824,Bush Mission Pointe Library,Furniture,Bookcases,4,518.9008,-36.2352,C,X,LEAN - keep minimal base stock,0.3333333333333333,0.0,1.0,2.0,MINIMISE STOCK
OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Office Supplies,Binders,8,132.32,-35.1712,C,X,LEAN - keep minimal base stock,0.6666666666666666,0.0,1.0,2.0,MINIMISE STOCK
FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,Furniture,Furnishings,19,557.68,-35.0366,C,Y,LEAN - order to demand,1.5833333333333333,4.0,5.0,7.0,MINIMISE STOCK
FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,Furniture,Chairs,12,2119.83,-34.1572,C,Y,LEAN - order to demand,1.0,3.0,4.0,5.0,MINIMISE STOCK
TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,Technology,Accessories,14,627.8779999999999,-33.9932,C,X,LEAN - keep minimal base stock,1.1666666666666667,2.0,3.0,5.0,MINIMISE STOCK
FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Tables,6,2644.704,-33.05879999999996,C,X,LEAN - keep minimal base stock,0.5,0.0,1.0,2.0,MINIMISE STOCK
OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",Office Supplies,Storage,6,236.096,-32.784,C,X,LEAN - keep minimal base stock,0.5,2.0,3.0,4.0,MINIMISE STOCK
FUR-BO-10003433,Sauder Cornerstone Collection Library,Furniture,Bookcases,8,210.272,-32.2192,C,Z,OBSOLETE-RISK - minimise/phase out,0.6666666666666666,1.0,2.0,3.0,REVIEW / PHASE-OUT
TEC-PH-10003187,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,Technology,Phones,6,181.956,-31.984,C,X,LEAN - keep minimal base stock,0.5,0.0,1.0,2.0,MINIMISE STOCK
OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,Appliances,13,599.704,-31.589799999999997,C,Y,LEAN - order to demand,1.0833333333333333,4.0,5.0,7.0,MINIMISE STOCK
OFF-BI-10002799,"SlimView Poly Binder, 3/8""",Office Supplies,Binders,19,316.756,-31.390800000000002,C,Y,LEAN - order to demand,1.5833333333333333,4.0,5.0,7.0,MINIMISE STOCK
OFF-ST-10003479,"Eldon Base for stackable storage shelf, platinum",Office Supplies,Storage,12,412.764,-31.152,C,X,LEAN - keep minimal base stock,1.0,1.0,2.0,3.0,MINIMISE STOCK
TEC-PH-10004833,Macally Suction Cup Mount,Technology,Phones,13,202.28000000000003,-31.07,C,X,LEAN - keep minimal base stock,1.0833333333333333,2.0,3.0,5.0,MINIMISE STOCK
OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,Office Supplies,Appliances,9,410.20000000000005,-106.50880000000001,C,Y,LEAN - order to demand,0.75,2.0,3.0,4.0,MINIMISE STOCK
TEC-MA-10004002,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Technology,Machines,1,265.475,-111.4995,C,Z,OBSOLETE-RISK - minimise/phase out,0.08333333333333333,1.0,2.0,3.0,REVIEW / PHASE-OUT
TEC-PH-10003580,Cisco IP Phone 7961G-GE VoIP phone,Technology,Phones,4,542.792,-112.6216,C,X,LEAN - keep minimal base stock,0.3333333333333333,0.0,1.0,2.0,MINIMISE STOCK
FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Furniture,Bookcases,3,415.0268,-113.2606,C,X,LEAN - keep minimal base stock,0.25,1.0,2.0,3.0,MINIMISE STOCK
OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,Office Supplies,Appliances,15,2860.428,-412.46799999999996,C,Y,LEAN - order to demand,1.25,2.0,3.0,5.0,MINIMISE STOCK
FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Furniture,Chairs,8,1608.7820000000002,-395.6308,C,X,LEAN - keep minimal base stock,0.6666666666666666,1.0,2.0,3.0,MINIMISE STOCK
FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,8,1209.24,-394.308,C,Y,LEAN - order to demand,0.6666666666666666,1.0,2.0,3.0,MINIMISE STOCK
FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",Furniture,Tables,24,2719.542,-377.44999999999993,C,Y,LEAN - order to demand,2.0,4.0,5.0,7.0,MINIMISE STOCK
TEC-PH-10002645,LG G2,Technology,Phones,5,1499.97,-374.9925,C,Z,OBSOLETE-RISK - minimise/phase out,0.4166666666666667,1.0,2.0,3.0,REVIEW / PHASE-OUT
FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,40,3043.0860000000002,-373.01800000000003,C,X,LEAN - keep minimal base stock,3.3333333333333335,3.0,4.0,8.0,MINIMISE STOCK
OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,Office Supplies,Binders,13,474.43,-362.94,C,Y,LEAN - order to demand,1.0833333333333333,2.0,3.0,5.0,MINIMISE STOCK
FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,Furniture,Tables,13,2465.89,-351.6921,C,X,LEAN - keep minimal base stock,1.0833333333333333,1.0,2.0,4.0,MINIMISE STOCK
FUR-TA-10001768,Hon Racetrack Conference Tables,Furniture,Tables,8,1360.55,-346.5132,C,Y,LEAN - order to demand,0.6666666666666666,2.0,3.0,4.0,MINIMISE STOCK
FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,Furniture,Furnishings,5,353.96,-427.45,C,Z,OBSOLETE-RISK - minimise/phase out,0.4166666666666667,1.0,2.0,3.0,REVIEW / PHASE-OUT
FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings,26,1754.248,-343.0956,C,Y,LEAN - order to demand,2.1666666666666665,4.0,5.0,8.0,MINIMISE STOCK
OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",Office Supplies,Storage,16,1940.704,-331.536,C,X,LEAN - keep minimal base stock,1.3333333333333333,2.0,3.0,5.0,MINIMISE STOCK
